Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,4,5,1811,1740,1920,1840,WN,2186,N628SW,69,60,45,40,31,LAS,SAN,258,3,21,0,,0,0,0,9,0,31
2008,1,4,5,2210,2125,2318,2225,WN,2211,N312SW,68,60,53,53,45,LAS,SAN,258,3,12,0,,0,23,0,8,0,22
2008,1,4,5,1435,1425,1553,1530,WN,2357,N234WN,78,65,47,23,10,LAS,SAN,258,3,28,0,,0,0,0,13,0,10
2008,1,4,5,1541,1515,1640,1615,WN,2363,N700GS,59,60,46,25,26,LAS,SAN,258,4,9,0,,0,25,0,0,0,0
2008,1,4,5,2238,2155,2341,2255,WN,2449,N412WN,63,60,48,46,43,LAS,SAN,258,3,12,0,,0,3,0,3,0,40
2008,1,4,5,611,615,709,715,WN,2712,N788SA,58,60,44,-6,-4,LAS,SAN,258,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1114,1110,1215,1215,WN,3423,N451WN,61,65,47,0,4,LAS,SAN,258,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1507,1445,1933,1920,WN,120,N614SW,146,155,127,13,22,LAS,SAT,1069,3,16,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2010,1935,21,5,WN,802,N209WN,131,150,120,16,35,LAS,SAT,1069,3,8,0,,0,16,0,0,0,0
2008,1,4,5,1055,1040,1517,1510,WN,2113,N314SW,142,150,132,7,15,LAS,SAT,1069,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,928,750,1357,1220,WN,2906,N795SW,149,150,126,97,98,LAS,SAT,1069,4,19,0,,0,22,0,0,0,75
2008,1,4,5,1930,1810,154,45,WN,495,N743SW,204,215,185,69,80,LAS,SDF,1624,5,14,0,,0,14,0,0,0,55
2008,1,4,5,1656,1645,1944,1930,WN,340,N645SW,168,165,133,14,11,LAS,SEA,866,4,31,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2024,2005,2248,2245,WN,563,N425LV,144,160,123,3,19,LAS,SEA,866,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,642,640,857,925,WN,1769,N758SW,135,165,123,-28,2,LAS,SEA,866,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1117,1050,1333,1330,WN,2465,N283WN,136,160,124,3,27,LAS,SEA,866,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1504,1355,1640,1530,WN,488,N359SW,96,95,80,70,69,LAS,SFO,414,4,12,0,,0,0,55,1,0,14
2008,1,4,5,NA,910,NA,1045,WN,619,,NA,95,NA,NA,NA,LAS,SFO,414,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,4,5,1835,1700,2020,1835,WN,2005,N611SW,105,95,83,105,95,LAS,SFO,414,7,15,0,,0,43,0,10,0,52
2008,1,4,5,NA,1905,NA,2040,WN,2788,,NA,95,NA,NA,NA,LAS,SFO,414,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,4,5,601,605,746,740,WN,2886,N490WN,105,95,88,6,-4,LAS,SFO,414,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2219,2105,2,2240,WN,3061,N753SW,103,95,82,82,74,LAS,SFO,414,7,14,0,,0,74,0,8,0,0
2008,1,4,5,1452,1215,1639,1350,WN,3575,N749SW,107,95,80,169,157,LAS,SFO,414,8,19,0,,0,0,157,12,0,0
2008,1,4,5,1234,1235,1421,1400,WN,12,N631SW,107,85,86,21,-1,LAS,SJC,386,5,16,0,,0,0,0,21,0,0
2008,1,4,5,606,610,739,730,WN,276,N306SW,93,80,74,9,-4,LAS,SJC,386,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2116,1945,2302,2105,WN,400,N403WN,106,80,72,117,91,LAS,SJC,386,18,16,0,,0,23,0,26,0,68
2008,1,4,5,1949,1855,2123,2020,WN,484,N368SW,94,85,70,63,54,LAS,SJC,386,11,13,0,,0,54,0,9,0,0
2008,1,4,5,2039,2040,2228,2200,WN,774,N797MX,109,80,74,28,-1,LAS,SJC,386,25,10,0,,0,0,0,28,0,0
2008,1,4,5,1555,1520,1725,1645,WN,783,N396SW,90,85,75,40,35,LAS,SJC,386,4,11,0,,0,18,0,5,0,17
2008,1,4,5,1123,1000,1314,1125,WN,1945,N551WN,111,85,78,109,83,LAS,SJC,386,17,16,0,,0,0,78,26,0,5
2008,1,4,5,727,730,930,855,WN,2387,N744SW,123,85,109,35,-3,LAS,SJC,386,5,9,0,,0,0,0,35,0,0
2008,1,4,5,1848,1655,2016,1820,WN,3844,N408WN,88,85,73,116,113,LAS,SJC,386,3,12,0,,0,11,0,3,0,102
2008,1,4,5,1123,1100,1337,1320,WN,161,N241WN,74,80,60,17,23,LAS,SLC,368,2,12,0,,0,17,0,0,0,0
2008,1,4,5,1915,1905,2124,2120,WN,415,N304SW,69,75,56,4,10,LAS,SLC,368,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,838,830,1053,1050,WN,643,N398SW,75,80,59,3,8,LAS,SLC,368,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2142,2050,2353,2305,WN,1166,N395SW,71,75,55,48,52,LAS,SLC,368,6,10,0,,0,37,0,0,0,11
2008,1,4,5,1724,1555,1948,1820,WN,1585,N782SA,84,85,56,88,89,LAS,SLC,368,2,26,0,,0,25,0,0,0,63
2008,1,4,5,1412,1355,1624,1615,WN,1660,N355SW,72,80,61,9,17,LAS,SLC,368,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2305,2140,111,2355,WN,2533,N243WN,66,75,56,76,85,LAS,SLC,368,2,8,0,,0,1,0,0,0,75
2008,1,4,5,615,615,824,835,WN,3147,N723SW,69,80,56,-11,0,LAS,SLC,368,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1926,1910,2058,2035,WN,94,N440LV,92,85,73,23,16,LAS,SMF,397,6,13,0,,0,16,0,7,0,0
2008,1,4,5,1423,1350,1558,1520,WN,584,N447WN,95,90,71,38,33,LAS,SMF,397,4,20,0,,0,20,0,5,0,13
2008,1,4,5,637,640,NA,805,WN,624,N352SW,NA,85,NA,NA,-3,LAS,SMF,397,NA,12,0,,1,NA,NA,NA,NA,NA
2008,1,4,5,1815,1730,1954,1855,WN,641,N310SW,99,85,71,59,45,LAS,SMF,397,6,22,0,,0,0,0,19,0,40
2008,1,4,5,1148,905,1332,1035,WN,2121,N386SW,104,90,79,177,163,LAS,SMF,397,11,14,0,,0,0,0,177,0,0
2008,1,4,5,1140,1115,1315,1250,WN,2622,N201LV,95,95,76,25,25,LAS,SMF,397,4,15,0,,0,0,25,0,0,0
2008,1,4,5,1535,1515,1704,1645,WN,3053,N736SA,89,90,74,19,20,LAS,SMF,397,5,10,0,,0,19,0,0,0,0
2008,1,4,5,2142,2100,2324,2225,WN,3862,N370SW,102,85,71,59,42,LAS,SMF,397,22,9,0,,0,23,0,17,0,19
2008,1,4,5,1934,1935,2053,2035,WN,201,N295WN,79,60,45,18,-1,LAS,SNA,226,19,15,0,,0,0,0,18,0,0
2008,1,4,5,1306,1305,1406,1410,WN,300,N784SW,60,65,46,-4,1,LAS,SNA,226,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1856,1820,2011,1925,WN,433,N488WN,75,65,46,46,36,LAS,SNA,226,6,23,0,,0,21,0,10,0,15
2008,1,4,5,1022,1010,1125,1110,WN,1016,N742SW,63,60,42,15,12,LAS,SNA,226,4,17,0,,0,0,0,3,0,12
2008,1,4,5,1459,1500,1608,1605,WN,1479,N293,69,65,47,3,-1,LAS,SNA,226,4,18,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,747,750,855,850,WN,3250,N706SW,68,60,40,5,-3,LAS,SNA,226,16,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1139,1050,1636,1600,WN,773,N335SW,177,190,160,36,49,LAS,STL,1372,3,14,0,,0,9,0,0,0,27
2008,1,4,5,1643,1530,2143,2040,WN,1050,N296WN,180,190,155,63,73,LAS,STL,1372,3,22,0,,0,8,0,0,0,55
2008,1,4,5,1917,1855,24,2355,WN,1583,N632SW,187,180,166,29,22,LAS,STL,1372,3,18,0,,0,5,0,7,0,17
2008,1,4,5,1757,1725,53,35,WN,3403,N250WN,236,250,222,18,32,LAS,TPA,1984,5,9,0,,0,18,0,0,0,0
2008,1,4,5,1243,1035,1704,1505,WN,574,N286WN,141,150,126,119,128,LAS,TUL,1076,3,12,0,,0,1,0,0,0,118
2008,1,4,5,2226,2115,33,2330,WN,486,N488WN,67,75,51,63,71,LAS,TUS,365,4,12,0,,0,23,0,0,0,40
2008,1,4,5,1824,1725,2043,1940,WN,637,N680AA,79,75,53,63,59,LAS,TUS,365,4,22,0,,0,0,0,4,0,59
2008,1,4,5,719,720,926,935,WN,1059,N602SW,67,75,53,-9,-1,LAS,TUS,365,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1419,1320,1636,1535,WN,1918,N680AA,77,75,54,61,59,LAS,TUS,365,2,21,0,,0,20,0,2,0,39
2008,1,4,5,2230,2030,36,2240,WN,3142,N408WN,66,70,53,116,120,LAS,TUS,365,4,9,0,,0,0,0,0,0,116
2008,1,4,5,1110,1050,1321,1305,WN,3572,N477WN,71,75,53,16,20,LAS,TUS,365,4,14,0,,0,0,0,0,0,16
2008,1,4,5,1901,1710,2142,1955,WN,230,N639SW,101,105,81,107,111,LAX,ABQ,677,6,14,0,,0,0,0,9,0,98
2008,1,4,5,2131,2025,23,2310,WN,361,N659SW,112,105,83,73,66,LAX,ABQ,677,8,21,0,,0,15,0,7,0,51
2008,1,4,5,1323,1315,1555,1600,WN,397,N476WN,92,105,81,-5,8,LAX,ABQ,677,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,943,940,1228,1225,WN,3245,N385SW,105,105,85,3,3,LAX,ABQ,677,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1052,1015,1541,1505,WN,304,N646SW,169,170,142,36,37,LAX,AUS,1242,6,21,0,,0,27,0,0,0,9
2008,1,4,5,814,815,1354,1400,WN,133,N225WN,220,225,197,-6,-1,LAX,BNA,1797,5,18,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1606,1540,2139,2125,WN,1107,N279WN,213,225,198,14,26,LAX,BNA,1797,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1344,1255,1929,1840,WN,1324,N746SW,225,225,201,49,49,LAX,BNA,1797,4,20,0,,0,22,0,0,0,27
2008,1,4,5,1525,1320,1819,1615,WN,330,N738CB,114,115,86,124,125,LAX,ELP,714,5,23,0,,0,0,0,2,0,122
2008,1,4,5,1833,1735,2117,2025,WN,1671,N693SW,104,110,87,52,58,LAX,ELP,714,4,13,0,,0,0,0,12,0,40
2008,1,4,5,1050,945,1344,1235,WN,2635,N629SW,114,110,85,69,65,LAX,ELP,714,8,21,0,,0,26,0,4,0,39
2008,1,4,5,1217,1145,1727,1650,WN,205,N493WN,190,185,158,37,32,LAX,HOU,1390,4,28,0,,0,0,12,5,0,20
2008,1,4,5,1703,1625,2155,2125,WN,528,N436WN,172,180,156,30,38,LAX,HOU,1390,3,13,0,,0,10,0,0,0,20
2008,1,4,5,822,805,1328,1310,WN,1513,N391SW,186,185,168,18,17,LAX,HOU,1390,2,16,0,,0,17,0,1,0,0
2008,1,4,5,2040,1935,148,35,WN,3394,N677AA,188,180,159,73,65,LAX,HOU,1390,5,24,0,,0,0,0,14,0,59
2008,1,4,5,1500,1425,1610,1530,WN,416,N747SA,70,65,43,40,35,LAX,LAS,236,6,21,0,,0,9,0,5,0,26
2008,1,4,5,1157,1135,1251,1240,WN,479,N687SW,54,65,38,11,22,LAX,LAS,236,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1734,1640,1849,1745,WN,495,N743SW,75,65,40,64,54,LAX,LAS,236,9,26,0,,0,0,5,10,0,49
2008,1,4,5,1058,855,1207,1000,WN,574,N286WN,69,65,42,127,123,LAX,LAS,236,11,16,0,,0,3,0,4,0,120
2008,1,4,5,1846,1740,1946,1840,WN,1004,N615SW,60,60,40,66,66,LAX,LAS,236,6,14,0,,0,7,0,0,0,59
2008,1,4,5,1023,1015,1124,1120,WN,1079,N395SW,61,65,40,4,8,LAX,LAS,236,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,625,625,729,730,WN,1669,N244WN,64,65,40,-1,0,LAX,LAS,236,3,21,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1559,1530,1712,1635,WN,1843,N244WN,73,65,41,37,29,LAX,LAS,236,7,25,0,,0,16,0,8,0,13
2008,1,4,5,2018,1845,2116,1950,WN,2021,N215WN,58,65,41,86,93,LAX,LAS,236,5,12,0,,0,10,0,0,0,76
2008,1,4,5,744,740,841,840,WN,2111,N636WN,57,60,42,1,4,LAX,LAS,236,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2209,2100,2315,2205,WN,2202,N211WN,66,65,40,70,69,LAX,LAS,236,4,22,0,,0,0,0,1,0,69
2008,1,4,5,2324,2140,22,2245,WN,2454,N309SW,58,65,38,97,104,LAX,LAS,236,5,15,0,,0,0,0,0,0,97
2008,1,4,5,2203,1955,2310,2055,WN,2809,N629SW,67,60,41,135,128,LAX,LAS,236,4,22,0,,0,10,0,7,0,118
2008,1,4,5,1415,1335,1525,1440,WN,3144,N230WN,70,65,44,45,40,LAX,LAS,236,5,21,0,,0,8,0,5,0,32
2008,1,4,5,1335,1310,1849,1825,WN,321,N644SW,194,195,169,24,25,LAX,MCI,1363,7,18,0,,0,0,2,0,0,22
2008,1,4,5,1123,1125,1617,1640,WN,1668,N258WN,174,195,158,-23,-2,LAX,MCI,1363,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2202,1835,329,2345,WN,2208,N386SW,207,190,162,224,207,LAX,MCI,1363,3,42,0,,0,0,11,17,0,196
2008,1,4,5,641,630,1147,1140,WN,3495,N359SW,186,190,163,7,11,LAX,MCI,1363,3,20,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1705,1625,2240,2215,WN,108,N550WN,215,230,199,25,40,LAX,MDW,1750,6,10,0,,0,0,0,6,0,19
2008,1,4,5,851,850,1427,1440,WN,224,N772SW,216,230,200,-13,1,LAX,MDW,1750,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1303,1240,1841,1835,WN,245,N253WN,218,235,204,6,23,LAX,MDW,1750,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1528,1445,2107,2040,WN,771,N759GS,219,235,201,27,43,LAX,MDW,1750,7,11,0,,0,8,0,0,0,19
2008,1,4,5,944,945,1555,1540,WN,1014,N331SW,251,235,203,15,-1,LAX,MDW,1750,31,17,0,,0,0,0,15,0,0
2008,1,4,5,636,625,1230,1220,WN,1930,N757LV,234,235,201,10,11,LAX,MDW,1750,17,16,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1906,1755,41,2350,WN,3588,N464WN,215,235,194,51,71,LAX,MDW,1750,5,16,0,,0,0,0,4,0,47
2008,1,4,5,1058,1000,1223,1115,WN,184,N455WN,85,75,67,68,58,LAX,OAK,337,5,13,0,,0,0,0,10,0,58
2008,1,4,5,1930,1900,2049,2015,WN,303,N626SW,79,75,59,34,30,LAX,OAK,337,3,17,0,,0,0,0,4,0,30
2008,1,4,5,915,900,1047,1015,WN,418,N487WN,92,75,72,32,15,LAX,OAK,337,4,16,0,,0,15,0,17,0,0
2008,1,4,5,1417,1400,1538,1515,WN,420,N452WN,81,75,58,23,17,LAX,OAK,337,5,18,0,,0,0,5,6,0,12
2008,1,4,5,1534,1500,1700,1615,WN,430,N465WN,86,75,57,45,34,LAX,OAK,337,12,17,0,,0,16,0,11,0,18
2008,1,4,5,1737,1730,1911,1845,WN,440,N751SW,94,75,64,26,7,LAX,OAK,337,6,24,0,,0,0,0,19,0,7
2008,1,4,5,2256,2100,11,2215,WN,724,N601WN,75,75,60,116,116,LAX,OAK,337,5,10,0,,0,0,0,0,0,116
2008,1,4,5,1937,1930,2053,2045,WN,810,N339SW,76,75,59,8,7,LAX,OAK,337,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1802,1800,1945,1915,WN,829,N473WN,103,75,60,30,2,LAX,OAK,337,21,22,0,,0,0,0,30,0,0
2008,1,4,5,1842,1830,1959,1945,WN,1026,N420WN,77,75,56,14,12,LAX,OAK,337,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1456,1430,1633,1545,WN,1032,N477WN,97,75,57,48,26,LAX,OAK,337,21,19,0,,0,0,0,22,0,26
2008,1,4,5,1724,1700,1845,1815,WN,1061,N212WN,81,75,60,30,24,LAX,OAK,337,5,16,0,,0,0,0,6,0,24
2008,1,4,5,1725,1630,1859,1745,WN,1135,N675AA,94,75,61,74,55,LAX,OAK,337,4,29,0,,0,0,0,27,0,47
2008,1,4,5,1103,1100,1232,1215,WN,1146,N602SW,89,75,66,17,3,LAX,OAK,337,5,18,0,,0,0,0,17,0,0
2008,1,4,5,1610,1600,1759,1715,WN,1168,N631SW,109,75,61,44,10,LAX,OAK,337,28,20,0,,0,0,0,34,0,10
2008,1,4,5,2057,2000,2229,2115,WN,1414,N689SW,92,75,60,74,57,LAX,OAK,337,4,28,0,,0,0,0,17,0,57
2008,1,4,5,1350,1300,1516,1415,WN,1655,N347SW,86,75,57,61,50,LAX,OAK,337,7,22,0,,0,0,0,49,0,12
2008,1,4,5,559,600,715,720,WN,2104,N738CB,76,80,65,-5,-1,LAX,OAK,337,7,4,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,803,800,926,915,WN,2639,N281WN,83,75,68,11,3,LAX,OAK,337,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1223,1200,1343,1315,WN,3655,N730SW,80,75,58,28,23,LAX,OAK,337,6,16,0,,0,0,0,5,0,23
2008,1,4,5,701,700,837,815,WN,3756,N671SW,96,75,67,22,1,LAX,OAK,337,5,24,0,,0,0,0,22,0,0
2008,1,4,5,1626,1600,1851,1815,WN,90,N768SW,85,75,59,36,26,LAX,PHX,370,7,19,0,,0,0,0,13,0,23
2008,1,4,5,1801,1725,2019,1940,WN,109,N766SW,78,75,54,39,36,LAX,PHX,370,8,16,0,,0,16,0,3,0,20
2008,1,4,5,815,815,1035,1030,WN,236,N435WN,80,75,53,5,0,LAX,PHX,370,5,22,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,559,600,807,815,WN,277,N358SW,68,75,53,-8,-1,LAX,PHX,370,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,NA,1830,NA,2045,WN,314,,NA,75,NA,NA,NA,LAX,PHX,370,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,4,5,2046,1905,2306,2115,WN,386,N472WN,80,70,52,111,101,LAX,PHX,370,7,21,0,,0,0,0,18,0,93
2008,1,4,5,1212,1150,1432,1405,WN,463,N611SW,80,75,52,27,22,LAX,PHX,370,5,23,0,,0,12,0,5,0,10
2008,1,4,5,2042,2040,2301,2250,WN,520,N692SW,79,70,52,11,2,LAX,PHX,370,4,23,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1550,1440,1810,1655,WN,746,N667SW,80,75,54,75,70,LAX,PHX,370,6,20,0,,0,0,0,8,0,67
2008,1,4,5,1047,1005,1257,1220,WN,1058,N438WN,70,75,51,37,42,LAX,PHX,370,3,16,0,,0,11,0,0,0,26
2008,1,4,5,921,920,1132,1135,WN,1155,N410WN,71,75,50,-3,1,LAX,PHX,370,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1418,1335,1634,1550,WN,2015,N401WN,76,75,48,44,43,LAX,PHX,370,7,21,0,,0,0,4,1,0,39
2008,1,4,5,642,635,914,850,WN,2452,N274WN,92,75,52,24,7,LAX,PHX,370,5,35,0,,0,0,0,24,0,0
2008,1,4,5,NA,1720,NA,1835,WN,225,,NA,75,NA,NA,NA,LAX,RNO,390,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,4,5,850,845,1005,1005,WN,1844,N669SW,75,80,62,0,5,LAX,RNO,390,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1457,1400,1615,1520,WN,2360,N494WN,78,80,59,55,57,LAX,RNO,390,4,15,0,,0,32,0,0,0,23
2008,1,4,5,1212,1150,1654,1635,WN,2624,N683SW,162,165,139,19,22,LAX,SAT,1210,2,21,0,,0,4,0,0,0,15
2008,1,4,5,710,710,859,835,WN,457,N284WN,109,85,78,24,0,LAX,SFO,337,6,25,0,,0,0,0,24,0,0
2008,1,4,5,NA,905,NA,1025,WN,469,,NA,80,NA,NA,NA,LAX,SFO,337,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,4,5,2144,1955,2327,2115,WN,593,N901WN,103,80,66,132,109,LAX,SFO,337,4,33,0,,0,0,0,23,0,109
2008,1,4,5,1640,1620,1811,1740,WN,618,N901WN,91,80,72,31,20,LAX,SFO,337,6,13,0,,0,0,0,14,0,17
2008,1,4,5,1941,1805,2111,1930,WN,646,N284WN,90,85,63,101,96,LAX,SFO,337,5,22,0,,0,0,0,17,0,84
2008,1,4,5,NA,1430,NA,1550,WN,656,,NA,80,NA,NA,NA,LAX,SFO,337,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,4,5,1440,1050,1606,1210,WN,680,N284WN,86,80,59,236,230,LAX,SFO,337,6,21,0,,0,0,202,6,0,28
2008,1,4,5,NA,1245,NA,1405,WN,776,,NA,80,NA,NA,NA,LAX,SFO,337,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,4,5,1622,1455,1742,1600,WN,173,N679AA,80,65,60,102,87,LAX,SJC,308,4,16,0,,0,12,0,15,0,75
2008,1,4,5,NA,1525,NA,1630,WN,232,,NA,65,NA,NA,NA,LAX,SJC,308,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,4,5,2121,2000,2241,2105,WN,343,N674AA,80,65,59,96,81,LAX,SJC,308,4,17,0,,0,0,0,16,0,80
2008,1,4,5,615,615,804,720,WN,712,N335SW,109,65,67,44,0,LAX,SJC,308,3,39,0,,0,0,0,44,0,0
2008,1,4,5,1205,1130,1331,1235,WN,769,N345SA,86,65,61,56,35,LAX,SJC,308,4,21,0,,0,0,0,21,0,35
2008,1,4,5,2110,2035,2237,2140,WN,1113,N758SW,87,65,61,57,35,LAX,SJC,308,3,23,0,,0,16,0,22,0,19
2008,1,4,5,1516,1425,1627,1530,WN,1609,N615SW,71,65,54,57,51,LAX,SJC,308,3,14,0,,0,30,0,6,0,21
2008,1,4,5,NA,910,NA,1015,WN,1764,,NA,65,NA,NA,NA,LAX,SJC,308,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,4,5,1937,1825,2103,1930,WN,2359,N243WN,86,65,58,93,72,LAX,SJC,308,4,24,0,,0,0,0,21,0,72
2008,1,4,5,2055,1930,2216,2035,WN,2528,N716SW,81,65,58,101,85,LAX,SJC,308,3,20,0,,0,0,0,16,0,85
2008,1,4,5,740,740,858,850,WN,2561,N264LV,78,70,62,8,0,LAX,SJC,308,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1302,1240,1436,1350,WN,2820,N637SW,94,70,58,46,22,LAX,SJC,308,12,24,0,,0,0,0,24,0,22
2008,1,4,5,1001,1000,1122,1105,WN,2969,N360SW,81,65,63,17,1,LAX,SJC,308,4,14,0,,0,0,0,17,0,0
2008,1,4,5,1721,1700,1843,1805,WN,3149,N460WN,82,65,64,38,21,LAX,SJC,308,4,14,0,,0,1,0,17,0,20
2008,1,4,5,1351,1330,1640,1615,WN,554,N310SW,109,105,81,25,21,LAX,SLC,590,3,25,0,,0,11,0,4,0,10
2008,1,4,5,1114,1045,1355,1330,WN,963,N327SW,101,105,85,25,29,LAX,SLC,590,2,14,0,,0,0,0,0,0,25
2008,1,4,5,648,650,941,940,WN,973,N673AA,113,110,83,1,-2,LAX,SLC,590,2,28,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2109,2010,2349,2255,WN,1485,N658SW,100,105,77,54,59,LAX,SLC,590,8,15,0,,0,0,5,0,0,49
2008,1,4,5,1807,1650,2048,1935,WN,2899,N345SA,101,105,80,73,77,LAX,SLC,590,3,18,0,,0,3,0,0,0,70
2008,1,4,5,1150,1100,1319,1220,WN,92,N796SW,89,80,69,59,50,LAX,SMF,373,5,15,0,,0,15,0,9,0,35
2008,1,4,5,1016,810,1140,930,WN,337,N419WN,84,80,68,130,126,LAX,SMF,373,5,11,0,,0,122,0,4,0,4
2008,1,4,5,2132,1910,2259,2025,WN,1015,N633SW,87,75,65,154,142,LAX,SMF,373,4,18,0,,0,0,0,39,0,115
2008,1,4,5,607,610,735,735,WN,1234,N619SW,88,85,76,0,-3,LAX,SMF,373,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,NA,900,NA,1020,WN,1486,,NA,80,NA,NA,NA,LAX,SMF,373,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,4,5,2154,2125,2312,2245,WN,2437,N499WN,78,80,60,27,29,LAX,SMF,373,6,12,0,,0,0,0,0,0,27
2008,1,4,5,1551,1505,1711,1620,WN,2720,N384SW,80,75,60,51,46,LAX,SMF,373,4,16,0,,0,14,0,5,0,32
2008,1,4,5,1416,1350,1540,1510,WN,2985,N459WN,84,80,62,30,26,LAX,SMF,373,4,18,0,,0,0,26,4,0,0
2008,1,4,5,1758,1715,1925,1830,WN,3155,N315SW,87,75,61,55,43,LAX,SMF,373,6,20,0,,0,29,0,12,0,14
2008,1,4,5,2057,2035,2214,2155,WN,3584,N458WN,77,80,63,19,22,LAX,SMF,373,2,12,0,,0,10,0,0,0,9
2008,1,4,5,1749,1655,2315,2225,WN,71,N682SW,206,210,182,50,54,LAX,STL,1593,3,21,0,,0,14,0,0,0,36
2008,1,4,5,1427,1345,1645,1600,WN,75,N692SW,78,75,61,45,42,LAX,TUS,451,2,15,0,,0,42,0,3,0,0
2008,1,4,5,1937,1850,2202,2105,WN,1044,N302SW,85,75,56,57,47,LAX,TUS,451,4,25,0,,0,47,0,10,0,0
2008,1,4,5,726,725,953,940,WN,2378,N283WN,87,75,59,13,1,LAX,TUS,451,2,26,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1729,1655,1945,1910,WN,3048,N601WN,76,75,58,35,34,LAX,TUS,451,3,15,0,,0,1,0,1,0,33
2008,1,4,5,1051,1040,1318,1300,WN,3831,N415WN,87,80,58,18,11,LAX,TUS,451,4,25,0,,0,0,0,7,0,11
2008,1,4,5,2152,2040,26,2300,WN,3939,N320SW,94,80,58,86,72,LAX,TUS,451,4,32,0,,0,0,0,14,0,72
2008,1,4,5,1922,1910,1923,1915,WN,160,N248WN,61,65,50,8,12,LBB,ABQ,289,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1825,1745,1933,1850,WN,555,N333SW,68,65,46,43,40,LBB,AUS,341,4,18,0,,0,0,0,3,0,40
2008,1,4,5,651,655,749,800,WN,2974,N753SW,58,65,48,-11,-4,LBB,AUS,341,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,839,840,940,940,WN,15,N320SW,61,60,50,0,-1,LBB,DAL,293,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1009,1010,1110,1110,WN,21,N527SW,61,60,49,0,-1,LBB,DAL,293,3,9,0,,0,NA,NA,NA,NA,NA
